id,leetcode_hours,leetcode_problems,team_size,experience,branch,gaming_hours,instagram_hours,social_skill_points,connections_among_seniors,connections_with_faculty,connections_among_juniors,have_freshman,all_freshman,gender_ratio,event_type,winner
33967,0.0,91.0,4.0,intermediate,ME,8.0,0.0,24.0,0.0,4.0,20.0,1.0,0.0,0.5,other,0
33968,2.0,83.0,4.0,beginner,CSE,7.0,0.0,33.0,20.0,7.0,30.0,0.0,0.0,0.25,hackathon,0
33969,2.0,17.0,4.0,beginner,ECE,8.0,0.0,35.0,4.0,6.0,18.0,0.0,0.0,0.25,dance,0
33970,2.0,21.0,2.0,beginner,ECM,5.0,0.0,59.0,,2.0,14.0,0.0,0.0,1.0,dance,0
33971,0.0,8.0,3.0,beginner,ECE,7.0,0.0,34.0,20.0,7.0,16.0,1.0,0.0,1.0,gaming,0
33972,5.0,44.0,4.0,expert,CSE,0.0,7.0,14.0,19.0,7.0,20.0,1.0,0.0,1.0,singing,0
33973,0.0,62.0,3.0,intermediate,PIE,0.0,5.0,54.0,3.0,7.0,23.0,0.0,0.0,0.0,gaming,0
33974,2.0,81.0,5.0,expert,CSE,0.0,0.0,83.0,,10.0,9.0,0.0,0.0,0.8,hackathon,1
33975,1.0,15.0,5.0,beginner,CE,0.0,5.0,56.0,7.0,4.0,11.0,1.0,0.0,0.2,dance,0
33976,0.0,57.0,2.0,intermediate,PIE,7.0,0.0,42.0,2.0,4.0,29.0,0.0,0.0,1.0,hackathon,0
33977,6.0,37.0,4.0,intermediate,ECE,7.0,5.0,18.0,2.0,8.0,15.0,0.0,0.0,1.0,hackathon,0
33978,0.0,50.0,1.0,intermediate,CSE,0.0,5.0,70.0,13.0,7.0,12.0,1.0,0.0,1.0,sporting,0
33979,0.0,68.0,4.0,beginner,MM,0.0,0.0,21.0,17.0,6.0,24.0,0.0,0.0,0.5,contest,0
33980,2.0,26.0,5.0,beginner,CSE,5.0,5.0,,10.0,9.0,4.0,1.0,0.0,0.2,hackathon,0
33981,0.0,26.0,1.0,beginner,EE,0.0,7.0,76.0,4.0,4.0,23.0,1.0,0.0,1.0,dance,0
33982,0.0,77.0,4.0,beginner,PIE,6.0,0.0,20.0,20.0,3.0,4.0,1.0,1.0,0.25,gaming,0
33983,9.0,60.0,5.0,intermediate,CSE,7.0,5.0,72.0,19.0,2.0,10.0,0.0,0.0,0.4,hackathon,1
33984,0.0,76.0,1.0,beginner,ME,5.0,7.0,23.0,7.0,10.0,5.0,0.0,0.0,0.0,dance,0
33985,3.0,22.0,5.0,beginner,ECE,0.0,0.0,84.0,4.0,4.0,7.0,0.0,0.0,0.8,debate,1
33986,0.0,65.0,1.0,beginner,ECM,6.0,7.0,29.0,2.0,8.0,1.0,0.0,0.0,1.0,hackathon,0
33987,0.0,30.0,1.0,beginner,MM,6.0,8.0,89.0,8.0,5.0,29.0,0.0,0.0,0.0,hackathon,0
33988,6.0,93.0,2.0,intermediate,ECE,0.0,7.0,8.0,1.0,4.0,24.0,1.0,1.0,1.0,hackathon,0
33989,1.0,39.0,3.0,intermediate,EE,0.0,6.0,18.0,18.0,2.0,28.0,1.0,1.0,0.67,gaming,0
33990,0.0,63.0,5.0,expert,PIE,6.0,0.0,54.0,11.0,3.0,12.0,1.0,0.0,0.2,dance,0
33991,5.0,58.0,5.0,expert,CSE,0.0,5.0,68.0,9.0,1.0,10.0,0.0,,0.8,sporting,1
33992,0.0,47.0,3.0,beginner,CSE,0.0,5.0,83.0,15.0,10.0,,,0.0,1.0,contest,1
33993,0.0,31.0,4.0,expert,ECE,5.0,5.0,17.0,16.0,3.0,26.0,0.0,0.0,0.75,singing,0
33994,2.0,56.0,1.0,beginner,PIE,6.0,5.0,70.0,7.0,7.0,19.0,1.0,0.0,0.0,hackathon,0
33995,1.0,25.0,3.0,beginner,ME,8.0,7.0,83.0,18.0,10.0,16.0,0.0,0.0,0.67,hackathon,0
33996,1.0,33.0,3.0,expert,ME,0.0,6.0,43.0,5.0,2.0,27.0,0.0,0.0,0.33,hackathon,0
33997,6.0,61.0,4.0,beginner,ECE,8.0,0.0,63.0,11.0,3.0,18.0,0.0,0.0,0.75,gaming,0
33998,0.0,48.0,5.0,intermediate,PIE,6.0,7.0,38.0,3.0,0.0,17.0,0.0,0.0,0.4,fun,0
33999,0.0,53.0,1.0,expert,MM,5.0,5.0,65.0,,3.0,27.0,0.0,0.0,1.0,debate,0
34000,0.0,59.0,5.0,beginner,ECE,6.0,5.0,58.0,19.0,8.0,29.0,0.0,0.0,0.4,hackathon,1
34001,2.0,51.0,1.0,intermediate,EE,8.0,,60.0,8.0,2.0,9.0,1.0,0.0,0.0,hackathon,0
34002,3.0,51.0,3.0,intermediate,ECE,7.0,5.0,77.0,11.0,0.0,4.0,1.0,0.0,1.0,gaming,0
34003,8.0,31.0,4.0,beginner,ECE,5.0,7.0,61.0,15.0,6.0,27.0,0.0,0.0,0.25,contest,0
34004,1.0,60.0,1.0,beginner,ECM,0.0,5.0,33.0,20.0,5.0,4.0,0.0,0.0,0.0,hackathon,0
34005,9.0,39.0,5.0,beginner,EE,0.0,5.0,64.0,7.0,10.0,22.0,1.0,1.0,0.2,hackathon,1
34006,2.0,35.0,3.0,beginner,MM,5.0,0.0,49.0,16.0,8.0,24.0,1.0,0.0,1.0,contest,0
34007,1.0,36.0,2.0,beginner,CSE,0.0,8.0,98.0,17.0,4.0,24.0,0.0,0.0,1.0,contest,1
34008,3.0,39.0,3.0,expert,ME,7.0,5.0,22.0,20.0,0.0,7.0,1.0,0.0,0.0,hackathon,0
34009,3.0,43.0,2.0,intermediate,CSE,0.0,7.0,32.0,8.0,7.0,5.0,0.0,0.0,0.0,contest,0
34010,1.0,56.0,4.0,beginner,CSE,6.0,8.0,28.0,7.0,10.0,6.0,0.0,0.0,0.75,contest,0
34011,0.0,47.0,3.0,expert,CSE,0.0,6.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,hackathon,0
34012,0.0,60.0,2.0,beginner,CSE,7.0,0.0,72.0,6.0,9.0,6.0,1.0,0.0,0.5,contest,0
34013,4.0,69.0,3.0,intermediate,CSE,0.0,8.0,16.0,7.0,2.0,27.0,1.0,1.0,1.0,hackathon,0
34014,0.0,65.0,3.0,beginner,EE,8.0,0.0,80.0,0.0,10.0,19.0,0.0,0.0,1.0,hackathon,0
34015,1.0,22.0,1.0,beginner,ME,6.0,7.0,40.0,14.0,8.0,6.0,1.0,1.0,0.0,hackathon,0
34016,1.0,53.0,1.0,beginner,EE,8.0,,75.0,9.0,0.0,14.0,0.0,0.0,0.0,sporting,0
34017,,,4.0,beginner,ME,8.0,0.0,20.0,2.0,6.0,3.0,0.0,0.0,0.0,contest,0
34018,3.0,12.0,4.0,intermediate,ME,5.0,7.0,42.0,5.0,0.0,26.0,0.0,0.0,0.25,hackathon,1
34019,0.0,60.0,3.0,beginner,ME,0.0,0.0,9.0,11.0,3.0,1.0,0.0,0.0,0.33,fun,0
34020,1.0,56.0,5.0,beginner,ECE,0.0,0.0,3.0,19.0,1.0,27.0,1.0,0.0,1.0,other,0
34021,0.0,54.0,5.0,beginner,PIE,8.0,8.0,27.0,0.0,5.0,15.0,0.0,0.0,0.8,dance,0
34022,5.0,32.0,4.0,beginner,ECE,8.0,7.0,57.0,10.0,7.0,6.0,0.0,0.0,0.75,hackathon,0
34023,0.0,75.0,2.0,beginner,ECM,0.0,6.0,61.0,11.0,8.0,11.0,0.0,0.0,0.0,other,0
34024,1.0,66.0,3.0,intermediate,CSE,0.0,5.0,59.0,10.0,0.0,17.0,0.0,0.0,0.33,sporting,0
34025,,,3.0,expert,EE,,0.0,64.0,7.0,3.0,18.0,0.0,0.0,0.33,hackathon,1
34026,0.0,22.0,3.0,beginner,ECE,7.0,0.0,40.0,4.0,7.0,8.0,0.0,0.0,0.0,hackathon,0
34027,,,4.0,intermediate,CSE,6.0,5.0,64.0,11.0,6.0,0.0,0.0,0.0,0.75,dance,0
34028,3.0,48.0,4.0,intermediate,ECM,8.0,0.0,27.0,1.0,2.0,15.0,0.0,0.0,0.25,singing,0
34029,0.0,57.0,3.0,beginner,ECE,6.0,0.0,48.0,5.0,6.0,9.0,0.0,0.0,1.0,contest,1
34030,3.0,22.0,5.0,beginner,MM,6.0,7.0,25.0,2.0,0.0,12.0,0.0,0.0,0.4,hackathon,0
34031,8.0,45.0,5.0,beginner,EE,6.0,0.0,51.0,8.0,5.0,20.0,0.0,0.0,0.2,gaming,0
34032,0.0,50.0,4.0,beginner,ME,8.0,5.0,43.0,20.0,2.0,1.0,0.0,0.0,0.5,other,0
34033,1.0,29.0,5.0,expert,CSE,5.0,7.0,42.0,11.0,4.0,20.0,1.0,1.0,0.2,contest,1
34034,2.0,77.0,2.0,intermediate,ECM,0.0,0.0,,9.0,10.0,0.0,0.0,0.0,0.0,gaming,0
34035,0.0,50.0,5.0,intermediate,ECM,0.0,6.0,76.0,1.0,4.0,26.0,1.0,1.0,0.6,gaming,1
34036,9.0,60.0,3.0,expert,EE,7.0,0.0,21.0,4.0,0.0,6.0,0.0,0.0,0.67,contest,0
34037,0.0,41.0,3.0,beginner,ME,5.0,0.0,60.0,11.0,3.0,10.0,0.0,0.0,0.67,dance,1
34038,1.0,87.0,2.0,intermediate,CE,0.0,0.0,96.0,,0.0,20.0,0.0,0.0,1.0,contest,1
34039,0.0,50.0,1.0,beginner,CSE,5.0,7.0,83.0,,9.0,8.0,0.0,0.0,0.0,hackathon,1
34040,1.0,21.0,1.0,expert,EE,0.0,0.0,67.0,55.0,7.0,16.0,1.0,1.0,0.0,hackathon,0
34041,2.0,20.0,3.0,beginner,ECE,7.0,0.0,64.0,4.0,7.0,4.0,1.0,1.0,0.0,fun,0
34042,4.0,38.0,3.0,beginner,ECM,8.0,7.0,44.0,15.0,0.0,15.0,1.0,1.0,0.67,fun,0
34043,0.0,58.0,2.0,intermediate,MM,8.0,7.0,71.0,16.0,3.0,3.0,0.0,0.0,1.0,contest,1
34044,0.0,42.0,3.0,beginner,CSE,5.0,8.0,12.0,18.0,0.0,10.0,1.0,0.0,0.67,hackathon,0
34045,3.0,78.0,1.0,beginner,ECE,0.0,7.0,52.0,17.0,4.0,19.0,1.0,1.0,1.0,contest,0
34046,5.0,34.0,2.0,beginner,EE,7.0,0.0,66.0,13.0,9.0,23.0,1.0,1.0,0.0,contest,0
34047,0.0,67.0,3.0,expert,ECM,6.0,8.0,80.0,6.0,8.0,21.0,0.0,0.0,0.67,hackathon,0
34048,8.0,64.0,4.0,beginner,CSE,8.0,0.0,57.0,16.0,8.0,7.0,1.0,0.0,0.75,gaming,0
34049,1.0,44.0,3.0,expert,CE,0.0,6.0,29.0,17.0,10.0,3.0,0.0,,1.0,hackathon,0
34050,0.0,33.0,1.0,expert,CSE,5.0,5.0,83.0,11.0,7.0,18.0,0.0,0.0,0.0,sporting,0
34051,0.0,50.0,4.0,beginner,CE,6.0,0.0,59.0,16.0,4.0,16.0,0.0,0.0,1.0,hackathon,0
34052,0.0,104.0,1.0,intermediate,ECM,7.0,6.0,25.0,6.0,10.0,,1.0,1.0,0.0,debate,0
34053,10.0,38.0,2.0,expert,CSE,8.0,0.0,39.0,18.0,8.0,8.0,0.0,0.0,1.0,sporting,0
34054,0.0,15.0,1.0,intermediate,ECE,6.0,0.0,31.0,11.0,9.0,23.0,0.0,0.0,1.0,sporting,1
34055,,,5.0,beginner,ECE,0.0,7.0,70.0,7.0,4.0,1.0,0.0,0.0,0.8,singing,1
34056,2.0,52.0,3.0,intermediate,ECM,8.0,0.0,73.0,3.0,2.0,11.0,1.0,1.0,0.33,contest,0
34057,0.0,64.0,4.0,beginner,MM,0.0,5.0,51.0,7.0,8.0,21.0,1.0,0.0,0.75,contest,0
34058,6.0,89.0,1.0,intermediate,ECE,0.0,5.0,79.0,15.0,7.0,12.0,1.0,0.0,1.0,hackathon,0
34059,0.0,22.0,2.0,intermediate,EE,0.0,6.0,55.0,3.0,7.0,14.0,0.0,0.0,0.5,dance,0
34060,4.0,59.0,3.0,beginner,EE,5.0,0.0,23.0,17.0,2.0,17.0,0.0,0.0,0.0,hackathon,0
34061,1.0,26.0,2.0,beginner,CSE,7.0,0.0,54.0,14.0,5.0,10.0,0.0,0.0,1.0,fun,0
34062,1.0,54.0,5.0,beginner,ME,0.0,0.0,22.0,93.0,10.0,11.0,1.0,1.0,0.0,hackathon,0
34063,1.0,45.0,1.0,intermediate,ME,5.0,5.0,36.0,19.0,10.0,30.0,,1.0,1.0,contest,0
34064,1.0,50.0,2.0,intermediate,MM,6.0,8.0,12.0,2.0,3.0,17.0,1.0,1.0,1.0,hackathon,0
34065,0.0,16.0,4.0,beginner,EE,6.0,6.0,58.0,1.0,7.0,7.0,1.0,0.0,0.75,contest,0
34066,2.0,68.0,1.0,intermediate,ME,0.0,0.0,31.0,1.0,10.0,30.0,0.0,0.0,0.0,dance,0
34067,2.0,57.0,2.0,beginner,ECE,0.0,8.0,85.0,8.0,8.0,3.0,0.0,0.0,1.0,hackathon,0
34068,2.0,29.0,2.0,beginner,ME,8.0,0.0,2.0,0.0,5.0,10.0,0.0,0.0,1.0,hackathon,1
34069,4.0,29.0,1.0,expert,EE,5.0,6.0,34.0,5.0,0.0,20.0,1.0,0.0,0.0,gaming,0
34070,2.0,101.0,1.0,beginner,CSE,6.0,6.0,25.0,17.0,9.0,16.0,1.0,0.0,1.0,gaming,0
34071,0.0,42.0,4.0,intermediate,ECE,7.0,8.0,87.0,19.0,10.0,11.0,1.0,1.0,0.75,hackathon,1
34072,0.0,45.0,3.0,beginner,ME,7.0,0.0,78.0,2.0,1.0,22.0,1.0,0.0,0.33,hackathon,0
34073,0.0,48.0,5.0,beginner,CE,7.0,0.0,64.0,0.0,0.0,26.0,0.0,0.0,0.0,hackathon,0
34074,0.0,17.0,4.0,expert,MM,0.0,0.0,25.0,3.0,6.0,9.0,0.0,0.0,0.25,contest,0
34075,1.0,49.0,3.0,beginner,ECM,5.0,5.0,56.0,12.0,4.0,23.0,0.0,0.0,0.33,hackathon,0
34076,2.0,39.0,4.0,beginner,PIE,5.0,6.0,52.0,20.0,4.0,5.0,0.0,0.0,1.0,sporting,1
34077,2.0,52.0,4.0,expert,ECM,7.0,7.0,57.0,15.0,1.0,17.0,1.0,1.0,1.0,sporting,0
34078,9.0,72.0,3.0,expert,CSE,6.0,8.0,80.0,14.0,3.0,22.0,1.0,0.0,0.33,contest,1
34079,2.0,23.0,2.0,intermediate,ME,6.0,8.0,38.0,4.0,5.0,15.0,1.0,1.0,1.0,contest,0
34080,3.0,62.0,2.0,beginner,ECE,0.0,5.0,80.0,12.0,7.0,15.0,0.0,0.0,0.0,contest,1
34081,0.0,75.0,4.0,beginner,ECM,6.0,8.0,46.0,0.0,4.0,14.0,1.0,0.0,1.0,contest,0
34082,0.0,73.0,3.0,intermediate,ME,5.0,0.0,32.0,17.0,5.0,26.0,1.0,0.0,0.33,hackathon,0
34083,1.0,51.0,3.0,expert,CSE,8.0,7.0,44.0,2.0,,23.0,0.0,0.0,0.67,hackathon,0
34084,2.0,61.0,3.0,beginner,ECM,5.0,7.0,30.0,4.0,4.0,10.0,1.0,0.0,0.67,hackathon,0
34085,3.0,57.0,2.0,beginner,ME,7.0,0.0,41.0,12.0,6.0,9.0,1.0,0.0,1.0,sporting,0
34086,0.0,70.0,1.0,beginner,ECM,7.0,0.0,50.0,15.0,9.0,24.0,1.0,0.0,1.0,other,0
34087,0.0,40.0,5.0,expert,MM,6.0,7.0,37.0,18.0,8.0,30.0,1.0,0.0,1.0,singing,0
34088,8.0,56.0,4.0,beginner,ECE,5.0,7.0,,9.0,0.0,6.0,0.0,0.0,1.0,contest,0
34089,1.0,39.0,3.0,beginner,CSE,7.0,,27.0,7.0,7.0,15.0,1.0,0.0,0.0,sporting,0
34090,2.0,88.0,3.0,beginner,CSE,0.0,0.0,52.0,10.0,4.0,29.0,1.0,1.0,0.67,hackathon,0
34091,2.0,56.0,3.0,intermediate,ECE,0.0,7.0,60.0,15.0,5.0,26.0,1.0,1.0,0.67,hackathon,1
34092,0.0,103.0,4.0,expert,ME,7.0,5.0,46.0,6.0,2.0,21.0,1.0,0.0,0.5,hackathon,1
34093,0.0,44.0,1.0,expert,CE,6.0,0.0,69.0,9.0,6.0,11.0,1.0,0.0,0.0,contest,0
34094,0.0,30.0,2.0,beginner,ME,7.0,0.0,45.0,19.0,5.0,25.0,1.0,0.0,1.0,hackathon,1
34095,1.0,78.0,4.0,intermediate,CSE,5.0,5.0,47.0,12.0,2.0,3.0,0.0,0.0,0.75,contest,0
34096,3.0,55.0,5.0,intermediate,CSE,8.0,0.0,69.0,10.0,1.0,18.0,1.0,1.0,0.0,dance,1
34097,3.0,32.0,5.0,intermediate,CE,5.0,8.0,53.0,1.0,9.0,5.0,0.0,0.0,0.4,other,0
34098,0.0,27.0,5.0,intermediate,ME,8.0,0.0,73.0,6.0,3.0,29.0,0.0,0.0,0.0,gaming,0
34099,2.0,61.0,3.0,expert,EE,8.0,6.0,68.0,61.0,0.0,25.0,0.0,0.0,0.67,hackathon,0
34100,2.0,48.0,4.0,intermediate,ECE,5.0,0.0,79.0,1.0,3.0,3.0,0.0,0.0,0.0,hackathon,0
34101,4.0,54.0,5.0,expert,ME,0.0,5.0,64.0,1.0,1.0,26.0,1.0,0.0,0.4,hackathon,1
34102,3.0,54.0,2.0,beginner,EE,7.0,,42.0,17.0,3.0,1.0,1.0,0.0,1.0,hackathon,0
34103,0.0,61.0,3.0,intermediate,ECM,5.0,5.0,83.0,4.0,9.0,2.0,0.0,0.0,0.33,hackathon,1
34104,1.0,66.0,2.0,beginner,CSE,0.0,0.0,47.0,6.0,6.0,20.0,0.0,0.0,0.5,hackathon,0
34105,,,4.0,beginner,ECM,6.0,5.0,60.0,10.0,8.0,7.0,0.0,0.0,0.75,contest,0
34106,2.0,38.0,5.0,beginner,CSE,6.0,0.0,82.0,3.0,2.0,24.0,1.0,0.0,0.2,hackathon,0
34107,6.0,48.0,2.0,intermediate,EE,5.0,0.0,63.0,15.0,6.0,28.0,0.0,0.0,0.0,hackathon,0
34108,1.0,47.0,4.0,beginner,ME,6.0,0.0,39.0,2.0,6.0,0.0,0.0,0.0,1.0,hackathon,0
34109,0.0,66.0,2.0,beginner,ME,0.0,8.0,28.0,18.0,6.0,18.0,0.0,0.0,0.5,singing,0
34110,0.0,31.0,2.0,intermediate,ME,8.0,7.0,49.0,20.0,1.0,2.0,0.0,0.0,0.0,hackathon,0
34111,0.0,42.0,1.0,beginner,ECE,0.0,0.0,37.0,1.0,9.0,12.0,1.0,0.0,1.0,debate,0
34112,7.0,29.0,3.0,intermediate,CSE,0.0,6.0,37.0,9.0,7.0,9.0,0.0,0.0,1.0,gaming,0
34113,5.0,57.0,4.0,beginner,ECE,8.0,0.0,52.0,10.0,6.0,24.0,1.0,0.0,0.75,hackathon,0
34114,0.0,74.0,4.0,beginner,ECE,6.0,7.0,24.0,15.0,10.0,19.0,1.0,0.0,0.75,hackathon,0
34115,0.0,27.0,5.0,beginner,ECM,7.0,0.0,39.0,10.0,2.0,9.0,0.0,0.0,0.6,singing,1
34116,1.0,42.0,5.0,beginner,CSE,,8.0,45.0,9.0,2.0,24.0,1.0,,0.2,fun,0
34117,6.0,53.0,5.0,intermediate,CSE,5.0,7.0,32.0,12.0,9.0,12.0,1.0,0.0,0.2,hackathon,0
34118,9.0,50.0,,intermediate,ECE,0.0,5.0,6.0,17.0,3.0,7.0,,0.0,0.0,sporting,0
34119,3.0,46.0,5.0,intermediate,ECE,0.0,8.0,13.0,1.0,1.0,25.0,0.0,0.0,0.4,sporting,0
34120,0.0,23.0,5.0,intermediate,MM,8.0,8.0,69.0,4.0,3.0,2.0,0.0,0.0,1.0,fun,0
34121,,,1.0,beginner,ECE,6.0,5.0,79.0,4.0,8.0,15.0,0.0,0.0,0.0,hackathon,0
34122,2.0,57.0,3.0,beginner,CSE,0.0,5.0,63.0,0.0,4.0,2.0,1.0,0.0,0.67,hackathon,0
34123,3.0,66.0,4.0,beginner,EE,7.0,8.0,28.0,14.0,1.0,14.0,0.0,0.0,0.0,contest,0
34124,0.0,33.0,4.0,intermediate,ME,0.0,0.0,63.0,8.0,8.0,27.0,0.0,0.0,0.75,sporting,0
34125,5.0,55.0,2.0,expert,CSE,0.0,6.0,74.0,7.0,2.0,18.0,1.0,0.0,0.0,gaming,0
34126,0.0,43.0,4.0,intermediate,ME,5.0,7.0,36.0,20.0,5.0,30.0,1.0,0.0,1.0,sporting,0
34127,5.0,61.0,1.0,intermediate,ECE,5.0,8.0,79.0,17.0,7.0,6.0,1.0,1.0,0.0,hackathon,0
34128,0.0,33.0,5.0,beginner,CSE,19.0,7.0,41.0,12.0,1.0,,0.0,0.0,1.0,sporting,0
34129,4.0,56.0,4.0,intermediate,CSE,6.0,0.0,35.0,13.0,1.0,7.0,0.0,0.0,0.75,singing,0
34130,1.0,29.0,1.0,expert,ECE,6.0,6.0,25.0,2.0,8.0,16.0,0.0,0.0,1.0,hackathon,0
34131,0.0,57.0,,intermediate,ME,6.0,6.0,82.0,18.0,0.0,18.0,0.0,0.0,1.0,contest,0
34132,0.0,34.0,2.0,beginner,CE,6.0,8.0,58.0,8.0,9.0,8.0,1.0,1.0,1.0,sporting,0
34133,,,1.0,beginner,ECM,7.0,0.0,30.0,11.0,6.0,1.0,1.0,0.0,1.0,hackathon,0
34134,0.0,59.0,4.0,intermediate,ECM,0.0,5.0,52.0,12.0,1.0,2.0,0.0,0.0,1.0,gaming,0
34135,0.0,71.0,1.0,beginner,CE,7.0,,82.0,5.0,4.0,26.0,1.0,1.0,0.0,dance,0
34136,0.0,33.0,5.0,expert,CSE,8.0,0.0,25.0,8.0,6.0,12.0,0.0,0.0,0.0,contest,1
34137,1.0,68.0,4.0,beginner,ME,0.0,0.0,20.0,18.0,6.0,14.0,0.0,0.0,0.75,fun,0
34138,1.0,32.0,2.0,beginner,PIE,0.0,5.0,30.0,20.0,0.0,4.0,1.0,1.0,0.0,singing,0
34139,0.0,50.0,5.0,beginner,MM,7.0,7.0,92.0,0.0,3.0,10.0,0.0,0.0,0.8,hackathon,1
34140,1.0,43.0,5.0,beginner,ECM,0.0,,56.0,0.0,1.0,30.0,1.0,0.0,1.0,hackathon,0
34141,1.0,45.0,3.0,beginner,ECE,5.0,6.0,65.0,9.0,6.0,1.0,1.0,0.0,0.67,hackathon,0
34142,4.0,75.0,2.0,intermediate,ME,7.0,0.0,51.0,6.0,8.0,28.0,0.0,0.0,0.5,contest,0
34143,1.0,72.0,4.0,intermediate,ME,8.0,,71.0,14.0,5.0,19.0,0.0,0.0,0.25,contest,1
34144,1.0,36.0,3.0,intermediate,MM,0.0,7.0,61.0,2.0,9.0,27.0,1.0,1.0,0.67,hackathon,0
34145,3.0,39.0,2.0,beginner,CSE,0.0,0.0,95.0,20.0,0.0,27.0,0.0,0.0,1.0,hackathon,0
34146,1.0,64.0,2.0,intermediate,CSE,8.0,6.0,35.0,12.0,7.0,3.0,1.0,0.0,1.0,gaming,0
34147,2.0,13.0,5.0,expert,CSE,0.0,0.0,59.0,,0.0,24.0,0.0,0.0,0.8,hackathon,0
34148,5.0,51.0,4.0,expert,ECE,5.0,6.0,72.0,14.0,1.0,21.0,0.0,0.0,0.5,hackathon,0
34149,0.0,58.0,3.0,expert,ME,0.0,6.0,48.0,5.0,3.0,5.0,1.0,0.0,0.33,contest,0
34150,2.0,62.0,2.0,expert,EE,7.0,6.0,73.0,8.0,1.0,1.0,0.0,0.0,0.5,dance,0
34151,0.0,31.0,3.0,beginner,EE,6.0,6.0,10.0,14.0,4.0,13.0,0.0,0.0,0.33,hackathon,0
34152,4.0,84.0,3.0,beginner,ECM,0.0,6.0,11.0,11.0,4.0,18.0,0.0,0.0,0.0,contest,0
34153,1.0,49.0,1.0,beginner,ECE,0.0,6.0,43.0,6.0,0.0,25.0,0.0,0.0,0.0,hackathon,1
34154,3.0,62.0,4.0,intermediate,EE,5.0,6.0,39.0,0.0,10.0,5.0,0.0,0.0,0.25,sporting,0
34155,1.0,28.0,5.0,expert,ECE,0.0,8.0,47.0,17.0,6.0,17.0,0.0,0.0,1.0,gaming,0
34156,0.0,57.0,4.0,beginner,ECM,7.0,5.0,15.0,12.0,6.0,3.0,0.0,0.0,0.5,contest,0
34157,4.0,27.0,2.0,beginner,ECE,6.0,0.0,93.0,0.0,5.0,8.0,1.0,1.0,0.0,hackathon,0
34158,0.0,60.0,1.0,intermediate,MM,6.0,8.0,61.0,7.0,8.0,9.0,0.0,0.0,1.0,hackathon,0
34159,3.0,36.0,5.0,beginner,ECE,0.0,0.0,40.0,15.0,3.0,13.0,1.0,1.0,1.0,hackathon,0
34160,2.0,86.0,2.0,beginner,ECE,8.0,5.0,66.0,8.0,3.0,30.0,0.0,0.0,0.5,singing,0
34161,8.0,40.0,4.0,beginner,CSE,7.0,0.0,74.0,17.0,4.0,11.0,0.0,0.0,0.0,debate,1
34162,1.0,32.0,2.0,beginner,ME,5.0,7.0,30.0,3.0,6.0,12.0,1.0,1.0,0.0,hackathon,0
34163,3.0,81.0,5.0,beginner,EE,8.0,5.0,18.0,6.0,9.0,11.0,0.0,0.0,0.4,gaming,0
34164,,,1.0,expert,CSE,6.0,0.0,42.0,10.0,9.0,6.0,1.0,0.0,1.0,hackathon,0
34165,2.0,70.0,2.0,beginner,CSE,5.0,7.0,85.0,7.0,0.0,6.0,1.0,1.0,0.5,hackathon,1
34166,1.0,87.0,1.0,beginner,ECE,0.0,6.0,29.0,12.0,6.0,1.0,1.0,1.0,0.0,sporting,0
34167,0.0,48.0,3.0,expert,ECM,7.0,7.0,46.0,18.0,9.0,17.0,0.0,0.0,1.0,hackathon,0
34168,8.0,23.0,3.0,beginner,CSE,6.0,8.0,36.0,15.0,3.0,28.0,1.0,0.0,1.0,hackathon,0
34169,4.0,33.0,2.0,intermediate,CSE,0.0,6.0,61.0,12.0,9.0,8.0,,0.0,1.0,fun,0
34170,0.0,29.0,3.0,intermediate,ECE,7.0,7.0,59.0,11.0,3.0,2.0,0.0,0.0,0.67,fun,0
34171,10.0,24.0,2.0,beginner,ECE,6.0,8.0,78.0,10.0,9.0,11.0,1.0,1.0,1.0,debate,0
34172,4.0,59.0,3.0,expert,CSE,8.0,0.0,63.0,4.0,10.0,8.0,0.0,0.0,0.0,contest,1
34173,0.0,44.0,3.0,beginner,MM,8.0,6.0,49.0,14.0,9.0,3.0,0.0,0.0,0.0,dance,0
34174,1.0,51.0,3.0,beginner,ECM,0.0,0.0,13.0,14.0,2.0,17.0,1.0,0.0,0.67,contest,1
34175,1.0,31.0,3.0,beginner,CSE,0.0,,72.0,4.0,1.0,3.0,1.0,0.0,1.0,hackathon,0
34176,9.0,48.0,2.0,intermediate,ECE,7.0,6.0,51.0,11.0,8.0,12.0,1.0,1.0,1.0,sporting,0
34177,0.0,35.0,3.0,intermediate,PIE,6.0,8.0,31.0,13.0,4.0,20.0,1.0,0.0,0.67,sporting,0
34178,1.0,60.0,4.0,beginner,CSE,6.0,7.0,69.0,2.0,2.0,23.0,1.0,1.0,0.75,debate,0
34179,2.0,53.0,1.0,intermediate,ECE,6.0,8.0,57.0,18.0,4.0,4.0,1.0,1.0,0.0,hackathon,0
34180,8.0,12.0,,beginner,CSE,0.0,0.0,62.0,10.0,2.0,22.0,1.0,1.0,0.6,gaming,0
34181,,,2.0,beginner,ECE,5.0,7.0,82.0,15.0,10.0,14.0,0.0,0.0,0.5,sporting,1
34182,0.0,47.0,5.0,expert,PIE,0.0,0.0,64.0,11.0,9.0,19.0,0.0,0.0,0.2,hackathon,1
34183,0.0,57.0,5.0,beginner,ME,5.0,0.0,34.0,6.0,4.0,26.0,1.0,1.0,0.6,contest,0
