id,leetcode_hours,leetcode_problems,team_size,experience,branch,gaming_hours,instagram_hours,social_skill_points,connections_among_seniors,connections_with_faculty,connections_among_juniors,have_freshman,all_freshman,gender_ratio,event_type,winner
40870,3.0,71.0,3.0,intermediate,EE,0.0,7.0,53.0,7.0,0.0,19.0,0.0,0.0,0.0,sporting,0
40871,3.0,12.0,1.0,beginner,CE,5.0,6.0,92.0,13.0,0.0,23.0,0.0,0.0,1.0,hackathon,0
40872,1.0,7.0,3.0,intermediate,ECM,5.0,8.0,40.0,9.0,6.0,16.0,1.0,1.0,0.67,hackathon,0
40873,5.0,19.0,3.0,beginner,EE,6.0,7.0,41.0,16.0,5.0,16.0,0.0,0.0,0.67,fun,0
40874,0.0,50.0,4.0,expert,CSE,7.0,0.0,91.0,4.0,7.0,10.0,1.0,0.0,1.0,singing,1
40875,5.0,27.0,4.0,beginner,ECM,8.0,0.0,68.0,10.0,7.0,22.0,0.0,0.0,1.0,other,0
40876,9.0,64.0,5.0,intermediate,EE,5.0,0.0,50.0,14.0,3.0,29.0,1.0,0.0,0.8,dance,1
40877,0.0,85.0,5.0,beginner,ME,5.0,7.0,22.0,4.0,6.0,2.0,1.0,1.0,0.4,hackathon,0
40878,2.0,23.0,5.0,beginner,MM,0.0,0.0,89.0,13.0,2.0,27.0,1.0,0.0,0.4,hackathon,1
40879,,,5.0,intermediate,ECE,0.0,8.0,35.0,10.0,9.0,8.0,1.0,1.0,0.2,sporting,0
40880,,,2.0,intermediate,CSE,6.0,0.0,40.0,15.0,4.0,30.0,1.0,1.0,0.5,gaming,0
40881,0.0,63.0,5.0,intermediate,ECE,8.0,5.0,83.0,10.0,5.0,19.0,1.0,1.0,0.2,sporting,0
40882,7.0,49.0,4.0,intermediate,EE,8.0,8.0,69.0,16.0,5.0,24.0,1.0,0.0,0.5,hackathon,0
40883,1.0,30.0,2.0,expert,CSE,7.0,0.0,10.0,10.0,4.0,18.0,0.0,0.0,0.5,other,0
40884,1.0,41.0,2.0,beginner,ECE,7.0,0.0,31.0,4.0,5.0,7.0,1.0,1.0,0.0,contest,0
40885,0.0,60.0,2.0,beginner,ME,6.0,0.0,24.0,1.0,3.0,22.0,0.0,0.0,0.5,debate,0
40886,6.0,36.0,,beginner,CSE,0.0,5.0,55.0,19.0,5.0,24.0,1.0,0.0,0.4,hackathon,0
40887,2.0,49.0,5.0,beginner,CSE,0.0,0.0,26.0,16.0,7.0,13.0,1.0,1.0,0.6,contest,0
40888,2.0,41.0,1.0,beginner,ECE,5.0,0.0,60.0,6.0,2.0,5.0,0.0,0.0,1.0,fun,0
40889,1.0,58.0,2.0,beginner,MM,5.0,6.0,86.0,,7.0,4.0,1.0,0.0,0.0,gaming,0
40890,7.0,71.0,4.0,expert,ECE,7.0,5.0,74.0,2.0,,26.0,1.0,1.0,0.0,hackathon,1
40891,0.0,32.0,5.0,intermediate,CE,5.0,0.0,11.0,19.0,10.0,17.0,1.0,0.0,0.6,gaming,0
40892,3.0,53.0,4.0,beginner,CSE,0.0,6.0,76.0,19.0,4.0,29.0,1.0,1.0,1.0,gaming,1
40893,2.0,58.0,2.0,beginner,ECE,8.0,5.0,48.0,8.0,2.0,22.0,1.0,0.0,0.5,contest,0
40894,0.0,54.0,5.0,beginner,ECE,8.0,0.0,25.0,10.0,1.0,2.0,1.0,0.0,0.4,hackathon,0
40895,0.0,25.0,2.0,expert,CE,0.0,6.0,33.0,5.0,7.0,8.0,1.0,0.0,0.0,hackathon,0
40896,1.0,73.0,3.0,expert,CSE,7.0,0.0,37.0,16.0,10.0,2.0,0.0,0.0,0.67,hackathon,0
40897,0.0,30.0,5.0,beginner,EE,0.0,7.0,55.0,18.0,0.0,2.0,0.0,0.0,0.4,hackathon,0
40898,5.0,19.0,4.0,beginner,CSE,5.0,8.0,80.0,16.0,4.0,13.0,1.0,1.0,0.5,hackathon,1
40899,1.0,44.0,5.0,beginner,CE,0.0,8.0,61.0,2.0,8.0,12.0,0.0,0.0,0.0,hackathon,0
40900,0.0,56.0,1.0,expert,CE,0.0,7.0,18.0,5.0,4.0,5.0,1.0,0.0,0.0,sporting,0
40901,0.0,47.0,5.0,beginner,CSE,7.0,7.0,75.0,4.0,3.0,20.0,0.0,0.0,0.6,fun,1
40902,0.0,50.0,5.0,intermediate,CE,8.0,0.0,90.0,16.0,4.0,20.0,0.0,0.0,1.0,hackathon,1
40903,0.0,29.0,5.0,intermediate,PIE,7.0,6.0,33.0,4.0,4.0,20.0,0.0,0.0,0.2,gaming,0
40904,0.0,14.0,4.0,beginner,ECM,7.0,0.0,59.0,16.0,2.0,18.0,0.0,0.0,0.75,gaming,0
40905,0.0,69.0,3.0,intermediate,MM,14.0,6.0,45.0,12.0,4.0,16.0,1.0,0.0,1.0,singing,0
40906,0.0,37.0,2.0,beginner,ECM,12.0,8.0,46.0,12.0,7.0,17.0,1.0,1.0,1.0,hackathon,0
40907,1.0,55.0,1.0,beginner,CSE,5.0,0.0,52.0,19.0,4.0,6.0,1.0,0.0,0.0,hackathon,1
40908,0.0,76.0,1.0,expert,ECM,7.0,5.0,75.0,17.0,7.0,12.0,1.0,1.0,0.0,hackathon,0
40909,0.0,72.0,5.0,beginner,CE,7.0,5.0,72.0,6.0,10.0,0.0,1.0,0.0,1.0,hackathon,0
40910,8.0,33.0,4.0,beginner,ECE,0.0,0.0,45.0,4.0,10.0,1.0,0.0,0.0,0.75,hackathon,0
40911,0.0,37.0,5.0,beginner,MM,7.0,7.0,81.0,3.0,7.0,7.0,0.0,0.0,0.0,hackathon,1
40912,3.0,51.0,2.0,intermediate,ECE,6.0,5.0,41.0,1.0,8.0,30.0,1.0,1.0,0.5,gaming,1
40913,2.0,26.0,4.0,expert,ECM,7.0,5.0,32.0,14.0,5.0,28.0,0.0,0.0,0.75,gaming,0
40914,2.0,53.0,1.0,intermediate,MM,0.0,7.0,82.0,7.0,1.0,28.0,0.0,0.0,0.0,gaming,0
40915,0.0,33.0,3.0,beginner,MM,0.0,5.0,64.0,7.0,0.0,25.0,0.0,0.0,0.33,contest,0
40916,0.0,54.0,4.0,beginner,EE,6.0,5.0,72.0,20.0,9.0,12.0,1.0,1.0,0.0,fun,1
40917,3.0,48.0,5.0,intermediate,ECM,7.0,8.0,36.0,4.0,7.0,1.0,1.0,1.0,1.0,contest,0
40918,2.0,72.0,5.0,beginner,ECE,8.0,8.0,26.0,0.0,3.0,5.0,0.0,0.0,0.2,contest,0
40919,0.0,48.0,2.0,expert,ECM,6.0,8.0,80.0,7.0,10.0,13.0,0.0,0.0,0.5,hackathon,1
40920,1.0,70.0,5.0,beginner,ECM,8.0,7.0,50.0,9.0,10.0,6.0,1.0,0.0,1.0,hackathon,0
40921,2.0,30.0,1.0,expert,ECM,8.0,7.0,77.0,8.0,10.0,0.0,0.0,0.0,0.0,singing,0
40922,1.0,52.0,4.0,intermediate,ECE,8.0,8.0,50.0,7.0,2.0,20.0,0.0,0.0,0.25,fun,0
40923,0.0,63.0,2.0,beginner,CE,5.0,0.0,30.0,15.0,4.0,17.0,0.0,0.0,0.0,fun,0
40924,0.0,51.0,5.0,expert,ECM,7.0,0.0,25.0,1.0,1.0,2.0,1.0,0.0,0.4,sporting,0
40925,0.0,41.0,2.0,beginner,ECM,0.0,8.0,16.0,0.0,9.0,5.0,0.0,0.0,0.5,singing,0
40926,0.0,60.0,2.0,expert,EE,0.0,6.0,46.0,16.0,2.0,13.0,0.0,0.0,0.0,hackathon,0
40927,0.0,66.0,2.0,beginner,ECM,8.0,0.0,88.0,12.0,6.0,6.0,0.0,0.0,1.0,contest,1
40928,1.0,60.0,2.0,beginner,CSE,0.0,7.0,54.0,15.0,8.0,11.0,1.0,0.0,0.0,contest,0
40929,1.0,63.0,2.0,intermediate,CE,0.0,7.0,50.0,15.0,6.0,30.0,1.0,1.0,1.0,debate,0
40930,0.0,25.0,2.0,beginner,MM,8.0,7.0,,5.0,3.0,7.0,1.0,0.0,1.0,hackathon,0
40931,0.0,63.0,3.0,beginner,MM,8.0,8.0,34.0,18.0,1.0,18.0,1.0,0.0,0.33,hackathon,1
40932,2.0,51.0,4.0,beginner,PIE,6.0,0.0,36.0,6.0,1.0,2.0,1.0,0.0,0.5,hackathon,0
40933,2.0,46.0,5.0,expert,CSE,0.0,5.0,31.0,16.0,8.0,30.0,1.0,0.0,0.2,contest,1
40934,1.0,27.0,2.0,expert,EE,0.0,5.0,78.0,1.0,1.0,2.0,0.0,0.0,1.0,hackathon,0
40935,2.0,78.0,2.0,intermediate,ECE,0.0,0.0,61.0,2.0,10.0,1.0,0.0,0.0,1.0,gaming,0
40936,0.0,42.0,4.0,beginner,MM,8.0,0.0,66.0,1.0,3.0,16.0,0.0,0.0,0.0,hackathon,0
40937,5.0,80.0,3.0,intermediate,ECE,5.0,5.0,70.0,13.0,2.0,28.0,1.0,0.0,1.0,sporting,1
40938,1.0,79.0,1.0,beginner,ECM,0.0,0.0,40.0,9.0,6.0,1.0,0.0,0.0,1.0,gaming,0
40939,4.0,42.0,4.0,intermediate,EE,0.0,7.0,47.0,2.0,7.0,12.0,0.0,0.0,1.0,hackathon,0
40940,4.0,18.0,1.0,intermediate,ECE,5.0,7.0,50.0,5.0,0.0,29.0,1.0,1.0,1.0,debate,0
40941,0.0,63.0,3.0,intermediate,ECM,0.0,,80.0,92.0,4.0,9.0,0.0,0.0,0.33,hackathon,1
40942,1.0,81.0,1.0,beginner,MM,0.0,5.0,58.0,12.0,6.0,18.0,1.0,1.0,0.0,debate,0
40943,1.0,71.0,3.0,beginner,ME,7.0,6.0,54.0,99.0,9.0,17.0,1.0,0.0,1.0,singing,0
40944,6.0,74.0,2.0,intermediate,CSE,6.0,7.0,28.0,0.0,1.0,13.0,0.0,0.0,0.0,gaming,0
40945,,,1.0,intermediate,MM,0.0,6.0,21.0,11.0,5.0,12.0,0.0,0.0,0.0,sporting,0
40946,0.0,31.0,5.0,beginner,PIE,6.0,0.0,29.0,3.0,7.0,6.0,0.0,0.0,0.6,debate,0
40947,1.0,63.0,1.0,beginner,ECE,8.0,8.0,33.0,4.0,7.0,,0.0,0.0,1.0,hackathon,1
40948,0.0,38.0,3.0,expert,ECE,6.0,6.0,23.0,6.0,6.0,14.0,0.0,0.0,0.33,contest,0
40949,4.0,63.0,4.0,beginner,ECM,6.0,5.0,56.0,12.0,10.0,13.0,1.0,1.0,0.25,gaming,1
40950,3.0,23.0,2.0,beginner,ECE,5.0,0.0,12.0,20.0,9.0,2.0,1.0,1.0,0.0,contest,0
40951,2.0,86.0,1.0,beginner,CE,5.0,5.0,21.0,4.0,7.0,19.0,1.0,0.0,0.0,gaming,0
40952,0.0,84.0,1.0,expert,CE,0.0,6.0,39.0,2.0,5.0,15.0,0.0,0.0,0.0,sporting,0
40953,1.0,17.0,4.0,expert,CE,0.0,,62.0,6.0,7.0,10.0,1.0,1.0,0.25,dance,0
40954,1.0,0.0,3.0,beginner,PIE,6.0,0.0,31.0,20.0,7.0,0.0,0.0,0.0,0.33,debate,0
40955,3.0,31.0,1.0,expert,CSE,6.0,0.0,29.0,10.0,1.0,30.0,1.0,0.0,1.0,sporting,0
40956,1.0,34.0,4.0,expert,ME,0.0,8.0,54.0,5.0,1.0,25.0,1.0,0.0,0.0,dance,0
40957,0.0,54.0,4.0,expert,EE,6.0,0.0,39.0,3.0,7.0,26.0,0.0,0.0,0.0,dance,0
40958,20.0,58.0,4.0,intermediate,EE,0.0,6.0,56.0,1.0,10.0,7.0,1.0,1.0,0.5,singing,0
40959,2.0,68.0,1.0,expert,CSE,6.0,8.0,58.0,7.0,5.0,6.0,1.0,1.0,1.0,hackathon,0
40960,0.0,55.0,5.0,beginner,ME,0.0,8.0,41.0,14.0,6.0,23.0,0.0,0.0,1.0,sporting,0
40961,1.0,2.0,1.0,beginner,ECM,,8.0,49.0,2.0,6.0,30.0,0.0,0.0,0.0,hackathon,0
40962,4.0,49.0,3.0,intermediate,EE,8.0,0.0,8.0,9.0,6.0,8.0,1.0,0.0,1.0,contest,1
40963,0.0,47.0,3.0,beginner,CSE,0.0,8.0,25.0,14.0,0.0,20.0,,0.0,1.0,debate,0
40964,0.0,52.0,3.0,beginner,CE,8.0,8.0,65.0,9.0,10.0,24.0,0.0,0.0,0.33,hackathon,0
40965,2.0,60.0,3.0,intermediate,ECE,8.0,6.0,55.0,0.0,8.0,18.0,1.0,1.0,0.33,singing,0
40966,1.0,29.0,4.0,intermediate,CE,0.0,8.0,56.0,14.0,4.0,22.0,0.0,0.0,0.5,sporting,0
40967,4.0,57.0,4.0,intermediate,ECE,0.0,0.0,85.0,18.0,7.0,30.0,0.0,0.0,1.0,other,1
40968,1.0,36.0,1.0,beginner,ECE,7.0,0.0,41.0,18.0,2.0,25.0,0.0,0.0,0.0,contest,1
40969,0.0,69.0,1.0,beginner,ME,0.0,0.0,81.0,,2.0,6.0,1.0,1.0,0.0,hackathon,0
40970,0.0,21.0,1.0,beginner,CSE,8.0,6.0,51.0,18.0,4.0,27.0,1.0,1.0,0.0,sporting,0
40971,0.0,29.0,3.0,intermediate,CSE,7.0,7.0,9.0,,3.0,2.0,0.0,0.0,1.0,hackathon,0
40972,0.0,35.0,2.0,expert,EE,6.0,0.0,52.0,5.0,2.0,29.0,0.0,0.0,0.5,dance,0
40973,0.0,82.0,2.0,intermediate,CE,5.0,7.0,48.0,11.0,9.0,18.0,1.0,1.0,0.5,dance,0
40974,4.0,54.0,3.0,intermediate,CSE,6.0,0.0,18.0,10.0,9.0,12.0,1.0,0.0,0.67,debate,0
40975,7.0,32.0,1.0,expert,ECE,5.0,0.0,63.0,13.0,4.0,9.0,0.0,0.0,0.0,contest,0
40976,0.0,44.0,2.0,beginner,ECM,0.0,0.0,43.0,6.0,7.0,10.0,0.0,0.0,0.0,sporting,0
40977,1.0,27.0,4.0,intermediate,EE,6.0,7.0,51.0,6.0,2.0,3.0,0.0,0.0,0.5,contest,0
40978,0.0,57.0,5.0,beginner,ME,8.0,0.0,72.0,13.0,3.0,4.0,1.0,1.0,0.8,gaming,0
40979,2.0,4.0,5.0,intermediate,CSE,7.0,6.0,77.0,13.0,4.0,28.0,1.0,0.0,1.0,gaming,1
40980,5.0,57.0,5.0,intermediate,EE,7.0,6.0,0.0,2.0,6.0,25.0,0.0,0.0,0.0,other,0
40981,4.0,56.0,3.0,intermediate,ME,7.0,5.0,41.0,4.0,5.0,30.0,1.0,1.0,0.67,hackathon,0
40982,0.0,45.0,3.0,beginner,EE,0.0,0.0,54.0,18.0,4.0,10.0,0.0,0.0,0.33,hackathon,0
40983,5.0,77.0,2.0,expert,ME,0.0,0.0,57.0,15.0,9.0,21.0,1.0,1.0,0.0,fun,1
40984,0.0,30.0,3.0,expert,PIE,5.0,7.0,49.0,1.0,7.0,27.0,1.0,0.0,1.0,contest,1
40985,5.0,52.0,1.0,beginner,CSE,0.0,0.0,54.0,16.0,4.0,22.0,0.0,0.0,1.0,hackathon,0
40986,0.0,11.0,1.0,beginner,CE,5.0,0.0,86.0,20.0,7.0,2.0,1.0,1.0,0.0,debate,1
40987,6.0,37.0,5.0,intermediate,ECE,6.0,0.0,21.0,13.0,6.0,23.0,1.0,1.0,1.0,hackathon,0
40988,4.0,27.0,4.0,beginner,ECE,0.0,5.0,12.0,5.0,5.0,,1.0,1.0,0.0,hackathon,0
40989,0.0,49.0,2.0,beginner,MM,0.0,5.0,38.0,14.0,6.0,11.0,1.0,1.0,0.0,hackathon,0
40990,3.0,82.0,5.0,intermediate,CSE,5.0,8.0,23.0,7.0,8.0,20.0,0.0,0.0,0.2,contest,0
40991,2.0,55.0,3.0,intermediate,ECE,6.0,5.0,71.0,2.0,0.0,14.0,1.0,0.0,0.67,hackathon,1
40992,3.0,69.0,2.0,beginner,ME,0.0,0.0,80.0,8.0,9.0,18.0,0.0,0.0,0.5,singing,1
40993,0.0,71.0,4.0,intermediate,ME,7.0,0.0,6.0,2.0,3.0,5.0,1.0,0.0,0.75,hackathon,0
40994,0.0,74.0,5.0,intermediate,ECE,6.0,0.0,70.0,1.0,1.0,2.0,1.0,1.0,0.4,contest,0
40995,4.0,46.0,5.0,expert,ECE,8.0,0.0,23.0,19.0,3.0,11.0,1.0,0.0,1.0,dance,0
40996,0.0,50.0,2.0,beginner,ECE,6.0,8.0,58.0,3.0,10.0,1.0,1.0,0.0,0.0,contest,0
40997,1.0,54.0,4.0,expert,CSE,5.0,0.0,36.0,0.0,6.0,19.0,1.0,0.0,0.0,sporting,0
40998,4.0,81.0,2.0,intermediate,EE,6.0,0.0,73.0,5.0,1.0,5.0,1.0,1.0,0.0,contest,0
40999,0.0,76.0,3.0,intermediate,ECE,0.0,5.0,23.0,9.0,8.0,,1.0,1.0,0.33,hackathon,0
41000,3.0,63.0,1.0,intermediate,ECM,7.0,7.0,69.0,15.0,10.0,4.0,1.0,0.0,1.0,other,1
41001,0.0,69.0,5.0,expert,PIE,0.0,,64.0,9.0,10.0,14.0,1.0,1.0,0.6,hackathon,1
41002,0.0,51.0,5.0,expert,ECM,0.0,,67.0,5.0,6.0,26.0,1.0,1.0,0.2,dance,0
41003,0.0,16.0,1.0,intermediate,PIE,,5.0,10.0,13.0,9.0,,0.0,0.0,1.0,contest,0
41004,1.0,61.0,4.0,expert,CSE,6.0,6.0,36.0,2.0,3.0,7.0,1.0,1.0,0.0,gaming,1
41005,8.0,44.0,3.0,intermediate,CSE,7.0,7.0,48.0,15.0,4.0,18.0,1.0,1.0,1.0,hackathon,1
41006,3.0,100.0,,intermediate,CSE,5.0,8.0,54.0,1.0,3.0,20.0,0.0,0.0,0.5,hackathon,0
41007,4.0,37.0,1.0,beginner,ECE,0.0,8.0,49.0,17.0,8.0,7.0,1.0,1.0,0.0,hackathon,0
41008,3.0,86.0,5.0,beginner,ECM,8.0,0.0,62.0,5.0,4.0,7.0,0.0,0.0,0.8,singing,1
41009,0.0,40.0,4.0,beginner,CSE,5.0,7.0,23.0,12.0,10.0,29.0,1.0,0.0,0.25,contest,0
41010,0.0,16.0,2.0,intermediate,ECM,8.0,5.0,8.0,16.0,6.0,16.0,0.0,0.0,0.0,hackathon,0
41011,1.0,33.0,3.0,intermediate,PIE,0.0,6.0,43.0,11.0,1.0,29.0,1.0,1.0,0.0,contest,0
41012,6.0,44.0,2.0,beginner,CSE,5.0,5.0,97.0,20.0,5.0,29.0,1.0,1.0,0.5,hackathon,1
41013,0.0,39.0,1.0,intermediate,ECE,5.0,,65.0,10.0,4.0,24.0,0.0,0.0,0.0,gaming,0
41014,2.0,36.0,2.0,beginner,CSE,8.0,6.0,49.0,4.0,4.0,12.0,0.0,0.0,0.0,gaming,0
41015,1.0,84.0,1.0,intermediate,CSE,5.0,0.0,,10.0,5.0,12.0,1.0,0.0,0.0,contest,0
41016,20.0,33.0,3.0,intermediate,ECM,8.0,5.0,75.0,9.0,8.0,6.0,0.0,0.0,1.0,debate,0
41017,1.0,48.0,4.0,expert,ECM,0.0,0.0,29.0,10.0,10.0,21.0,0.0,0.0,0.75,contest,0
41018,0.0,57.0,2.0,beginner,CSE,7.0,0.0,46.0,1.0,1.0,7.0,0.0,0.0,1.0,dance,0
41019,4.0,34.0,5.0,expert,ECM,0.0,6.0,56.0,8.0,3.0,19.0,1.0,0.0,0.0,other,1
41020,1.0,70.0,3.0,intermediate,CSE,8.0,,74.0,6.0,4.0,18.0,1.0,1.0,0.33,debate,0
41021,2.0,42.0,3.0,intermediate,ME,7.0,5.0,23.0,8.0,3.0,5.0,0.0,0.0,0.33,hackathon,0
41022,3.0,49.0,,beginner,CSE,7.0,6.0,32.0,20.0,8.0,15.0,0.0,0.0,0.67,fun,0
41023,0.0,94.0,4.0,beginner,MM,6.0,0.0,95.0,20.0,9.0,7.0,1.0,0.0,1.0,hackathon,1
41024,0.0,43.0,1.0,beginner,ECE,0.0,0.0,88.0,10.0,9.0,28.0,1.0,1.0,0.0,sporting,1
41025,0.0,56.0,5.0,beginner,ME,7.0,0.0,33.0,11.0,7.0,13.0,0.0,0.0,0.2,debate,0
41026,1.0,66.0,2.0,intermediate,CSE,5.0,5.0,19.0,13.0,0.0,5.0,1.0,0.0,0.0,hackathon,1
41027,0.0,62.0,2.0,expert,ECE,8.0,6.0,86.0,4.0,1.0,2.0,1.0,0.0,0.0,hackathon,0
41028,0.0,53.0,4.0,beginner,ME,16.0,5.0,97.0,2.0,5.0,3.0,1.0,0.0,0.25,hackathon,1
41029,6.0,62.0,1.0,beginner,CSE,0.0,0.0,29.0,1.0,5.0,16.0,0.0,0.0,1.0,gaming,0
41030,0.0,39.0,2.0,beginner,CE,5.0,8.0,28.0,16.0,1.0,22.0,0.0,0.0,1.0,gaming,0
41031,0.0,65.0,5.0,beginner,MM,6.0,0.0,71.0,5.0,8.0,25.0,0.0,0.0,1.0,other,0
41032,0.0,59.0,2.0,beginner,CSE,7.0,,50.0,20.0,9.0,9.0,0.0,0.0,0.5,singing,1
41033,,,3.0,intermediate,PIE,5.0,7.0,63.0,16.0,5.0,28.0,0.0,0.0,0.67,singing,0
41034,3.0,36.0,5.0,beginner,CSE,8.0,7.0,48.0,9.0,9.0,10.0,1.0,0.0,0.4,hackathon,0
41035,7.0,57.0,4.0,beginner,ECE,8.0,5.0,42.0,17.0,0.0,29.0,0.0,0.0,0.75,fun,0
41036,0.0,36.0,3.0,beginner,CSE,6.0,6.0,39.0,9.0,8.0,28.0,0.0,0.0,0.33,dance,0
41037,2.0,36.0,4.0,beginner,ME,7.0,0.0,37.0,3.0,3.0,24.0,0.0,0.0,1.0,hackathon,1
41038,2.0,93.0,2.0,beginner,ECM,8.0,,45.0,15.0,6.0,8.0,1.0,0.0,0.0,hackathon,0
41039,3.0,45.0,2.0,intermediate,CSE,0.0,0.0,41.0,16.0,6.0,11.0,0.0,0.0,1.0,other,0
41040,,,1.0,beginner,MM,0.0,0.0,37.0,9.0,3.0,28.0,0.0,0.0,1.0,singing,0
41041,0.0,74.0,3.0,beginner,ME,5.0,8.0,71.0,8.0,0.0,16.0,0.0,0.0,0.0,hackathon,0
41042,2.0,61.0,2.0,intermediate,CSE,7.0,5.0,20.0,9.0,9.0,30.0,1.0,1.0,1.0,hackathon,0
41043,2.0,30.0,4.0,intermediate,CSE,8.0,5.0,34.0,8.0,7.0,9.0,1.0,1.0,0.5,sporting,0
41044,0.0,83.0,1.0,beginner,ECM,0.0,,31.0,4.0,10.0,16.0,1.0,0.0,1.0,sporting,0
41045,1.0,79.0,4.0,beginner,ME,8.0,0.0,36.0,14.0,7.0,18.0,1.0,0.0,0.25,contest,0
41046,0.0,54.0,5.0,expert,ECE,7.0,7.0,37.0,19.0,8.0,30.0,1.0,1.0,0.6,contest,1
41047,0.0,31.0,5.0,expert,ECE,,8.0,37.0,16.0,5.0,3.0,1.0,0.0,0.4,gaming,0
41048,5.0,77.0,3.0,beginner,ECM,0.0,0.0,33.0,13.0,2.0,17.0,0.0,0.0,0.33,contest,0
41049,3.0,37.0,,intermediate,ECE,5.0,0.0,67.0,4.0,6.0,21.0,0.0,0.0,0.5,hackathon,0
41050,1.0,53.0,5.0,beginner,MM,8.0,6.0,87.0,0.0,3.0,27.0,0.0,0.0,0.6,hackathon,0
41051,1.0,30.0,2.0,intermediate,EE,8.0,5.0,66.0,15.0,1.0,30.0,1.0,1.0,0.5,other,0
41052,0.0,70.0,5.0,intermediate,CE,5.0,0.0,32.0,15.0,4.0,18.0,1.0,1.0,0.4,contest,0
41053,4.0,78.0,5.0,intermediate,CSE,0.0,0.0,79.0,70.0,0.0,8.0,1.0,0.0,0.2,contest,1
41054,20.0,48.0,4.0,intermediate,ECE,5.0,0.0,75.0,,10.0,1.0,1.0,1.0,0.0,hackathon,1
41055,,,2.0,intermediate,CSE,7.0,6.0,59.0,11.0,9.0,20.0,1.0,1.0,1.0,hackathon,0
41056,5.0,83.0,4.0,beginner,CSE,0.0,6.0,69.0,3.0,10.0,14.0,0.0,0.0,0.25,dance,1
41057,5.0,57.0,3.0,expert,CSE,8.0,,63.0,0.0,8.0,20.0,1.0,1.0,0.0,contest,0
41058,8.0,79.0,3.0,expert,MM,0.0,8.0,11.0,13.0,9.0,27.0,0.0,0.0,0.33,dance,0
41059,0.0,65.0,1.0,beginner,ECE,17.0,7.0,3.0,15.0,7.0,14.0,1.0,1.0,1.0,contest,0
41060,1.0,79.0,4.0,beginner,CSE,7.0,0.0,66.0,6.0,1.0,19.0,0.0,0.0,0.75,hackathon,0
41061,5.0,75.0,1.0,beginner,MM,0.0,0.0,22.0,14.0,5.0,23.0,1.0,0.0,1.0,contest,0
41062,0.0,34.0,5.0,intermediate,ECE,0.0,8.0,56.0,5.0,3.0,26.0,0.0,0.0,0.0,other,0
41063,4.0,38.0,5.0,intermediate,MM,0.0,8.0,31.0,12.0,7.0,14.0,0.0,0.0,0.4,hackathon,0
41064,0.0,85.0,3.0,expert,CSE,0.0,0.0,61.0,7.0,3.0,4.0,0.0,0.0,1.0,other,0
41065,1.0,55.0,2.0,beginner,CSE,8.0,5.0,18.0,6.0,5.0,5.0,1.0,1.0,0.5,hackathon,0
41066,3.0,47.0,1.0,intermediate,ME,6.0,,64.0,4.0,9.0,3.0,0.0,0.0,0.0,other,0
41067,0.0,47.0,1.0,beginner,ECE,0.0,0.0,70.0,12.0,2.0,5.0,1.0,1.0,0.0,debate,0
41068,3.0,18.0,1.0,beginner,CE,5.0,0.0,12.0,6.0,7.0,17.0,1.0,0.0,0.0,sporting,1
41069,0.0,84.0,5.0,intermediate,ECM,0.0,0.0,64.0,4.0,,30.0,0.0,0.0,0.8,other,0
41070,0.0,65.0,3.0,intermediate,PIE,6.0,0.0,44.0,11.0,1.0,17.0,1.0,0.0,0.0,hackathon,0
41071,4.0,40.0,4.0,expert,CSE,7.0,5.0,51.0,9.0,1.0,30.0,0.0,0.0,0.75,fun,0
41072,3.0,43.0,5.0,beginner,EE,6.0,0.0,69.0,5.0,4.0,10.0,0.0,0.0,0.0,hackathon,0
41073,6.0,45.0,3.0,beginner,CSE,0.0,0.0,90.0,3.0,2.0,5.0,1.0,0.0,0.0,sporting,0
41074,10.0,60.0,1.0,intermediate,ECE,5.0,0.0,71.0,12.0,8.0,20.0,0.0,0.0,0.0,contest,1
41075,,,4.0,beginner,CE,0.0,7.0,68.0,6.0,9.0,17.0,1.0,0.0,0.5,contest,0
41076,,,3.0,beginner,ME,5.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,1.0,sporting,0
41077,1.0,72.0,5.0,intermediate,PIE,0.0,0.0,76.0,4.0,9.0,2.0,0.0,0.0,0.8,hackathon,1
41078,1.0,40.0,2.0,beginner,ECE,7.0,8.0,43.0,99.0,10.0,11.0,1.0,1.0,1.0,gaming,0
41079,0.0,64.0,4.0,beginner,CSE,0.0,5.0,71.0,12.0,5.0,21.0,0.0,0.0,1.0,gaming,1
41080,1.0,17.0,4.0,expert,CSE,7.0,,48.0,14.0,4.0,25.0,1.0,1.0,0.25,gaming,0
41081,0.0,83.0,5.0,beginner,EE,5.0,0.0,33.0,0.0,3.0,14.0,1.0,1.0,0.6,hackathon,0
41082,0.0,56.0,5.0,intermediate,MM,5.0,7.0,27.0,18.0,10.0,1.0,1.0,1.0,0.8,contest,0
41083,1.0,63.0,3.0,intermediate,CSE,7.0,0.0,45.0,8.0,3.0,17.0,0.0,0.0,0.33,gaming,0
41084,0.0,67.0,5.0,intermediate,MM,0.0,6.0,47.0,15.0,2.0,7.0,1.0,1.0,0.2,gaming,0
41085,,,2.0,intermediate,ECM,8.0,0.0,50.0,11.0,6.0,12.0,0.0,0.0,1.0,fun,0
41086,1.0,73.0,5.0,intermediate,CE,8.0,5.0,81.0,6.0,8.0,1.0,0.0,0.0,0.4,gaming,1
